imdb_id,title,type,rated,Year,runtime,genre,actors,language,country,imdb_rating,imdb_votes
tt0365109,Deep Blue,movie,G,2004,83 min,Documentary,"Michael Gambon, David Attenborough, Pierce Brosnan, Frank Glaubrecht",English,"UK, Germany",7.4,"2,791"
tt8780664,Secrets of the King Cobra,movie,N/A,2010,N/A,Documentary,N/A,English,India,7.2,6
tt10855726,Pick of the Litter,series,N/A,2019,N/A,Documentary,N/A,English,USA,N/A,N/A
tt11998854,Insider,series,N/A,2020,N/A,Documentary,N/A,English,USA,7.6,5
tt2181679,Unlikely Animal Friends,series,N/A,2012,N/A,Documentary,N/A,English,USA,7.7,72
tt4199038,Supercar Superbuild,series,N/A,2014,N/A,Documentary,N/A,English,USA,7.0,40
tt4622802,America's National Parks,series,TV-G,2015,N/A,Documentary,N/A,English,USA,7.9,73
tt5648768,How Dogs Got Their Shapes,movie,N/A,2016,N/A,Documentary,N/A,English,USA,6.8,34
tt6390686,Sea of Hope: America's Underwater Treasures,movie,N/A,2017,48 min,Documentary,N/A,English,USA,N/A,N/A
tt7293698,Breaking2,movie,N/A,2017,55 min,Documentary,N/A,English,USA,7.5,42
tt1455430,Easter Island Underworld,episode,N/A,2009,120 min,Documentary,Peter Coyote,N/A,N/A,7.4,12
tt9269852,MARS: Inside SpaceX,movie,N/A,2018,46 min,Documentary,Raz Friman,English,USA,7.4,534
tt7974952,Man Among Cheetahs,movie,N/A,2017,N/A,Documentary,Robert Poole,English,USA,6.5,15
tt10704300,Kingdom of the White Wolf,series,N/A,2019,N/A,Documentary,Ronan Donovan,English,USA,8.2,56
tt3738576,Drain the Great Lakes,movie,TV-G,2011,47 min,Documentary,"Russell Boulter, Steve Blasco, Tom Farnquist, Russ Green",English,"UK, Canada, USA",7.5,10
tt7848136,The Secret of Christ's Tomb,movie,N/A,2017,N/A,Documentary,Stefan Ashton Frank,English,USA,5.1,7
tt10854760,One Day at Disney,series,N/A,2019,5 min,Documentary,Sterling K. Brown,English,USA,7.3,155
tt7573844,Into the Okavango,movie,N/A,2018,88 min,Documentary,Steve Boyes,English,"USA, Angola, Botswana, Namibia, South Africa",7.6,183
tt1769803,Great Migrations,series,TV-PG,2010,45 min,Documentary,"Tarkan, Alec Baldwin, Stephen Fry",English,USA,8.1,694
tt3660770,Monkey Kingdom,movie,G,2015,81 min,Documentary,Tina Fey,English,USA,7.3,"3,529"
tt1403075,Kingdom of the Blue Whale,movie,N/A,2009,N/A,Documentary,"Tom Selleck, Scott Baker, John Calambokidis, Darlene Kenton",English,USA,7.3,77
tt7651892,One Strange Rock,series,TV-PG,2018,47 min,Documentary,"Will Smith, Chris Hadfield, Jerry Linenger, Mae C. Jemison","English, Spanish, Indonesian, Chinese, Arabic, Russian, Hindi, Tibetan, Portuguese, French, Thai, Norwegian, Italian, Japanese, Mongolian, Kazakh",USA,8.8,"5,420"
tt0902967,The Crimson Wing: Mystery of the Flamingos,movie,G,2009,78 min,Documentary,"Zabou Breitman, Mariella Frostrup, Karoline Herfurth",English,"USA, UK",7.3,"1,024"
tt1223236,African Cats,movie,G,2011,89 min,"Documentary, Adventure","Samuel L. Jackson, Patrick Stewart",English,USA,7.6,"6,043"
tt12036052,Elephant,movie,N/A,2020,N/A,"Documentary, Adventure, Biography, Family",Meghan Markle,English,N/A,4.7,61
tt12100044,In the Footsteps of Elephant,movie,G,2020,85 min,"Documentary, Adventure, Family","Jeremy Sisto, Mike Chase, Mike Holding, Roger Horrocks",English,USA,8.1,17
tt6467274,Atlantis Rising,movie,N/A,2017,93 min,"Documentary, Adventure, Mystery","James Cameron, Georgeos DÃ­az-Montexano, Peter Ellul Vincenti, Richard Freund",English,Canada,6.8,178
tt2964642,Life Below Zero,series,TV-PG,2013,44 min,"Documentary, Adventure, Reality-TV","James Franzo, Sue Aikens, Agnes Hailstone, Chip Hailstone",English,USA,8.0,"1,429"
tt7775622,Free Solo,movie,PG-13,2018,100 min,"Documentary, Adventure, Sport","Alex Honnold, Tommy Caldwell, Jimmy Chin, Cheyne Lempe",English,USA,8.2,"46,710"
tt7207238,Jane,movie,PG,2017,90 min,"Documentary, Biography","Jane Goodall, Hugo Van Lawick, Hugo Eric Louis van Lawick",English,USA,7.8,"3,897"
tt7188868,Diana: In Her Own Words,movie,N/A,2017,112 min,"Documentary, Biography",Princess Diana,English,UK,7.9,"1,291"
tt10196390,The World According to Jeff Goldblum,series,TV-PG,2019,N/A,"Documentary, Comedy",Jeff Goldblum,N/A,N/A,7.9,"1,121"
tt2078690,Brain Games,series,TV-G,2011,30 min,"Documentary, Comedy, Drama, Game-Show, Reality-TV",Jason Silva,English,USA,8.3,"2,812"
tt6945708,Year Million,series,N/A,2017,N/A,"Documentary, Drama, Sci-Fi","Laurence Fishburne, MiklÃ³s BÃ¡nyai, Joe Corrigall, Siobhan Dillon",English,USA,7.5,324
tt0417415,Aliens of the Deep,movie,G,2005,100 min,"Documentary, Family","Anatoly M. Sagalevitch, Genya Chernaiev, Victor Nischeta, Pamela Conrad",English,USA,6.4,"2,586"
tt12080904,Penguins: Life on the Edge,movie,G,2020,78 min,"Documentary, Family","Blair Underwood, Matthew Aeberhard, Julie Moniere, Daniel Rasmussen",English,USA,6.7,6
tt8080302,Penguins,movie,G,2019,76 min,"Documentary, Family",Ed Helms,English,USA,6.9,"1,093"
tt2458776,Bears,movie,G,2014,78 min,"Documentary, Family",John C. Reilly,English,USA,7.4,"6,262"
tt10055028,Dolphin Reef,movie,G,2020,77 min,"Documentary, Family",Natalie Portman,English,USA,7.6,566
tt1222815,Chimpanzee,movie,G,2012,78 min,"Documentary, Family",Tim Allen,English,"Tanzania, USA",7.2,"5,708"
tt0047642,The Vanishing Prairie,movie,APPROVED,1955,71 min,"Documentary, Family",Winston Hibler,English,USA,7.7,341
tt0049733,Secrets of Life,movie,PASSED,1956,70 min,"Documentary, Family",Winston Hibler,English,USA,7.8,126
tt0053977,Jungle Cat,movie,APPROVED,1960,69 min,"Documentary, Family",Winston Hibler,English,USA,7.4,205
tt1222816,Disneynature: Wings of Life,movie,G,2013,81 min,"Documentary, Family, News",Meryl Streep,English,"USA, Panama, Mexico",7.4,442
tt4128102,Marvel 75 Years: From Pulp to Pop!,movie,N/A,2014,42 min,"Documentary, History","Axel Alonso, Hayley Atwell, Gerry Conway, Louis D'Esposito",English,USA,7.4,594
tt3591568,Marvel Studios: Assembling a Universe,movie,TV-PG,2014,43 min,"Documentary, History","Axel Alonso, Victoria Alonso, Hayley Atwell, Jeffrey Bell",English,USA,7.6,936
tt1245537,Stonehenge: Decoded,movie,PG,2008,92 min,"Documentary, History","Donald Sutherland, Stoyan Aleksiev, Bogomil Atanasov, Fahradin Fahradinov",English,UK,6.5,133
tt10366494,Lost Cities with Albert Lin,series,N/A,2019,N/A,"Documentary, History","Duncan Lees, Joseph Angelo Steel",English,USA,8.7,63
tt10538348,Viking Warrior Women,movie,N/A,2019,51 min,"Documentary, History","Moa Enqvist Stefansdotter, Stina EdstrÃ¶m, Dennis Bengtsson, Bjarne Dahl","English, Swedish, German",UK,7.1,14
tt8676618,Drain the Oceans,series,TV-PG,2018,47 min,"Documentary, History, Mystery","Craig Sechler, Russell Boulter, James Delgado, Eric Grove",English,"UK, Australia",7.6,220
tt0416716,Empire of Dreams: The Story of the 'Star Wars' Trilogy,movie,N/A,2004,151 min,"Documentary, History, Sci-Fi","Robert Clotworthy, Walter Cronkite, George Lucas, Steven Spielberg",English,USA,8.3,"3,772"
tt1229827,Jonas Brothers: The 3D Concert Experience,movie,G,2009,76 min,"Documentary, Music","Kevin Jonas, Joe Jonas, Nick Jonas, John Taylor",English,USA,1.5,"17,198"
tt1127884,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,movie,G,2008,74 min,"Documentary, Music","Miley Cyrus, The Jonas Brothers, Kenny Ortega, Billy Ray Cyrus",English,USA,2.3,"8,392"
tt6001956,Blue Ribbon Kids,episode,N/A,2016,44 min,"Documentary, Reality-TV","Ciara Allen, Gary Amos, Linda Amos, Trent Amos",N/A,N/A,N/A,N/A
tt4664808,Incredible! The Story of Dr. Pol,episode,N/A,2015,44 min,"Documentary, Reality-TV",N/A,N/A,N/A,N/A,N/A
tt0436595,Roving Mars,movie,G,2006,40 min,"Documentary, Short","Paul Newman, Steve Squyres, Rob Manning, Charles Elachi",English,USA,7.2,968
tt0353965,Sacred Planet,movie,G,2004,40 min,"Documentary, Short","Robert Redford, Arapata McKay, Tsaan Ciqae, Mae Tui",English,"Canada, Malaysia, USA",6.0,259
tt0219222,The Olympic Elk,movie,APPROVED,1952,27 min,"Documentary, Short",Winston Hibler,English,USA,7.2,40
tt0043839,Nature's Half Acre,movie,PASSED,1951,33 min,"Documentary, Short, Family",Winston Hibler,English,USA,7.7,86
tt0045314,Water Birds,movie,APPROVED,1952,30 min,"Documentary, Short, Family",Winston Hibler,English,USA,6.9,111
tt0280050,Prowlers of the Everglades,movie,APPROVED,1953,32 min,"Documentary, Short, Family",Winston Hibler,English,USA,8.1,42
tt3067436,Miracle Landing on the Hudson,movie,N/A,2014,90 min,Drama,"Kate Steavenson-Payne, Sara Stewart, Matthew Douglas, Todd Boyce",English,USA,6.7,67
tt0138068,Ruby Bridges,movie,N/A,1998,96 min,Drama,"Penelope Ann Miller, Kevin Pollak, Michael Beach, Jean Louisa Kelly",English,USA,7.2,607
tt0157996,Miracle at Midnight,movie,N/A,1998,90 min,Drama,"Sam Waterston, Mia Farrow, Justin Whalin, Patrick Malahide",English,USA,7.0,293
tt0296251,Tru Confessions,movie,TV-G,2002,112 min,"Drama, Comedy, Family","Clara Bryant, Shia LaBeouf, Mare Winningham, William Francis McGuire",English,"USA, Canada",7.5,"2,866"
tt0059796,Those Calloways,movie,APPROVED,1965,131 min,"Drama, Family","Brian Keith, Vera Miles, Brandon De Wilde, Walter Brennan",English,USA,6.8,423
tt0496386,The Secret of the Magic Gourd,movie,G,2007,84 min,"Drama, Family","Corbin Bleu, Peisi Chen, Aaron Michael Drozin, Drake Johnston","Mandarin, English","China, Hong Kong, USA",5.3,490
tt0054944,Greyfriars Bobby: The True Story of a Dog,movie,APPROVED,1961,87 min,"Drama, Family","Donald Crisp, Laurence Naismith, Alex Mackenzie, Duncan Macrae",English,USA,7.3,"1,203"
tt0068276,The Biscuit Eater,movie,G,1972,90 min,"Drama, Family","Earl Holliman, Pat Crowley, Lew Ayres, Godfrey Cambridge",English,USA,5.7,281
tt0090840,The Christmas Star,movie,TV-G,1986,94 min,"Drama, Family","Edward Asner, Rene Auberjonois, Jim Metzler, Susan Tyrrell",English,"Canada, USA",6.5,345
tt0397113,Tiger Cruise,movie,TV-PG,2004,88 min,"Drama, Family","Hayden Panettiere, Bill Pullman, Troy Evans, Bianca Collins",English,USA,6.2,"1,166"
tt0219813,Horse Sense,movie,TV-G,1999,92 min,"Drama, Family","Joey Lawrence, Andrew Lawrence, Susan Walters, M.C. Gainey",English,USA,6.2,"1,485"
tt0071199,The Bears and I,movie,G,1974,89 min,"Drama, Family","Patrick Wayne, Chief Dan George, Andrew Duggan, Michael Ansara",English,USA,6.2,253
tt1614950,Avalon High,movie,TV-G,2010,90 min,"Drama, Family, Fantasy","Britt Robertson, Samuel Levi, Gregg Sulkin, Joey Pollari",English,USA,5.7,"5,133"
tt0301935,Three Days,movie,TV-G,2001,100 min,"Drama, Family, Fantasy","Kristin Davis, Reed Diamond, Danielle Brett, Tim Meadows",English,USA,7.2,867
tt1017465,Twitches Too,movie,TV-PG,2007,83 min,"Drama, Family, Fantasy","Tia Mowry-Hardrict, Tamera Mowry-Housley, Kristen Wilson, Patrick Fabian",English,USA,5.8,"3,961"
tt0426568,Now You See It...,movie,TV-G,2005,83 min,"Drama, Family, Fantasy, Mystery","Aly Michalka, Johnny Pacar, Frank Langella, Chris Olivero",English,USA,6.3,"2,047"
tt0283084,Tuck Everlasting,movie,PG,2002,90 min,"Drama, Family, Fantasy, Romance","Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson","English, French",USA,6.6,"20,533"
tt0104990,Newsies,movie,PG,1992,121 min,"Drama, Family, History, Musical","Christian Bale, David Moscow, Luke Edwards, Max Casella",English,USA,7.0,"18,094"
tt2165933,Let It Shine,movie,TV-G,2012,104 min,"Drama, Family, Music","Tyler James Williams, Coco Jones, Trevor Jackson, Brandon Mychal Smith",English,USA,6.4,"2,731"
tt2171665,Violetta,series,TV-G,2012,45 min,"Drama, Family, Music, Romance","Diego Ramos, Martina Stoessel, Jorge Blanco, Mercedes Lambre",Spanish,Argentina,5.2,"1,892"
tt0244764,Rip Girls,movie,TV-G,2000,87 min,"Drama, Family, Romance","Camilla Belle, Dwier Brown, Stacie Hess, Brian Stark",English,"Australia, USA",6.2,"1,135"
tt0282123,A Ring of Endless Light,movie,TV-G,2002,88 min,"Drama, Family, Romance","Mischa Barton, Ryan Merriman, Jared Padalecki, Scarlett Pomers",English,USA,6.1,"1,042"
tt0382142,Full-Court Miracle,movie,TV-G,2003,90 min,"Drama, Family, Sport","Alex D. Linz, Richard T. Jones, R.H. Thomson, Sean Marquette",English,USA,5.7,816
tt0399104,Going to the Mat,movie,G,2004,120 min,"Drama, Family, Sport","Andrew Lawrence, Khleo Thomas, Alessandra Torresani, Wayne Brady",English,USA,6.8,"1,212"
tt0206064,Johnny Tsunami,movie,TV-G,1999,88 min,"Drama, Family, Sport","Cary-Hiroyuki Tagawa, Brandon Baker, Mary Page Keller, Yuji Okumoto",English,USA,6.3,"4,615"
tt0265662,The Rookie,movie,G,2002,127 min,"Drama, Family, Sport","Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant",English,USA,6.9,"31,236"
tt0162212,Brink!,movie,TV-G,1998,99 min,"Drama, Family, Sport","Erik von Detten, Sam Horrigan, Christina Vidal, Robin Riker",English,USA,7.1,"5,328"
tt0217990,Alley Cats Strike,movie,TV-G,2000,103 min,"Drama, Family, Sport","Kyle Schmid, Robert Ri'chard, Kaley Cuoco, Mimi Paley",English,"USA, Canada",6.2,"1,840"
tt1294226,The Last Song,movie,PG,2010,107 min,"Drama, Music, Romance","Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth",English,USA,6.0,"78,380"
tt0185007,Whispers: An Elephant's Tale,movie,G,2000,72 min,Family,"Angela Bassett, Joanna Lumley, Anne Archer, Debi Derryberry",English,USA,5.0,252
tt6176812,The Lodge,series,N/A,2016,22 min,Family,"Luke Newton, Sophie Simnett, Thomas Doherty, Bethan Wright",English,UK,6.5,345
tt0206446,Yellowstone Cubs,movie,Not Rated,1963,48 min,Family,"Rex Allen, Joe Way",English,USA,6.9,177
tt1101237,Imagination Movers,series,N/A,2008,30 min,Family,"Rich Collins, Scott Durbin, David Poche, Wendy Calio",English,USA,7.0,682
tt0430932,Buffalo Dreams,movie,G,2005,89 min,Family,"Simon Baker, Duy Beck, Roy J. Cohoe, Tatiana Galindo",English,USA,5.8,436
tt0067172,Hacksaw,movie,TV-PG,1971,89 min,Family,"Tab Hunter, Victor Millan, Ray Teal, Russ McCubbin",English,USA,6.2,36
tt2999390,Super Buddies,movie,G,2013,81 min,Family,"Trey Loney, John Ratzenberger, Michael Teigen, Sam Adler",N/A,USA,4.2,"1,089"
tt0271172,Jumping Ship,movie,TV-G,2001,93 min,"Family, Adventure, Comedy, Drama","Joey Lawrence, Matthew Lawrence, Andrew Lawrence, Susan Walters",English,"Australia, USA",6.2,"1,603"
tt0078158,Return from Witch Mountain,movie,G,1978,95 min,"Family, Adventure, Sci-Fi, Fantasy","Bette Davis, Christopher Lee, Kim Richards, Ike Eisenmann",English,USA,5.9,"4,201"
tt0032815,Mr. Mouse Takes a Trip,movie,N/A,1940,8 min,"Family, Animation, Comedy","Billy Bletcher, Walt Disney, Lee Millar",English,USA,7.2,557
tt0043428,Corn Chips,movie,APPROVED,1951,7 min,"Family, Animation, Comedy","Dessie Flynn, James MacDonald, Clarence Nash",English,USA,7.4,483
tt0044835,Let's Stick Together,movie,N/A,1952,7 min,"Family, Animation, Comedy, Short","June Foray, Clarence Nash, Bill Thompson",English,USA,7.0,221
tt0029188,Magician Mickey,movie,APPROVED,1937,8 min,"Family, Animation, Comedy, Short","Pinto Colvig, Walt Disney, Clarence Nash",English,USA,7.3,818
tt0027569,Elmer Elephant,movie,APPROVED,1936,9 min,"Family, Animation, Short, Comedy","Pinto Colvig, Bernice Hansen, Clarence Nash",English,USA,7.0,991
tt0022647,Babes in the Woods,movie,APPROVED,1932,8 min,"Family, Animation, Short, Comedy","Pinto Colvig, Lucille La Verne",English,USA,6.8,799
tt0116311,First Kid,movie,PG,1996,101 min,"Family, Comedy","Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",English,USA,5.2,"9,855"
tt0046932,Dragon Around,movie,N/A,1954,7 min,"Family, Comedy, Animation","Dessie Flynn, James MacDonald, Clarence Nash",English,USA,7.2,345
tt0025200,The Grasshopper and the Ants,movie,APPROVED,1934,8 min,"Family, Comedy, Animation, Musical, Short",Pinto Colvig,English,USA,7.3,"1,304"
tt0046125,The New Neighbor,movie,N/A,1953,7 min,"Family, Comedy, Animation, Short","Billy Bletcher, Clarence Nash",English,USA,7.5,292
tt0035820,Donald's Tire Trouble,movie,N/A,1943,7 min,"Family, Comedy, Animation, Short",Clarence Nash,English,USA,7.0,416
tt0041112,All in a Nutshell,movie,APPROVED,1949,7 min,"Family, Comedy, Animation, Short","Dessie Flynn, James MacDonald, Clarence Nash",English,USA,7.6,572
tt0026816,On Ice,movie,N/A,1935,8 min,"Family, Comedy, Animation, Short","Pinto Colvig, Walt Disney, Marcellite Garner, Clarence Nash",English,USA,7.5,"1,056"
tt0047757,The Mickey Mouse Club,series,TV-G,1955,60 min,"Family, Comedy, Drama, Music","Jimmie Dodd, Tommy Cole",English,USA,7.7,609
tt0053271,The Shaggy Dog,movie,APPROVED,1959,104 min,"Family, Comedy, Fantasy","Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello",English,USA,6.5,"4,080"
tt0207972,Annie,movie,UNRATED,1999,90 min,"Family, Comedy, Musical","Kathy Bates, Victor Garber, Alan Cumming, Audra McDonald",English,USA,6.7,"4,380"
tt0046008,The Living Desert,movie,PASSED,1953,69 min,"Family, Documentary",Winston Hibler,English,USA,7.5,"1,139"
tt0047803,The African Lion,movie,APPROVED,1955,75 min,"Family, Documentary",Winston Hibler,English,USA,7.3,286
tt0082017,Amy,movie,G,1981,100 min,"Family, Drama","Jenny Agutter, Barry Newman, Kathleen Nolan, Chris Robinson","English, American Sign Language",USA,6.6,236
tt0068789,Justin Morgan Had a Horse,movie,TV-G,1972,91 min,"Family, Drama, Western","Don Murray, R.G. Armstrong, Whit Bissell, Gary Crosby",English,USA,6.5,125
tt0208101,Don't Look Under the Bed,movie,TV-PG,1999,100 min,"Family, Fantasy","Erin Chambers, Ty Hodges, Robin Riker, Steve Valentine",English,USA,6.9,"2,421"
tt0089731,One Magic Christmas,movie,G,1985,89 min,"Family, Fantasy","Mary Steenburgen, Gary Basaraba, Harry Dean Stanton, Arthur Hill",English,"Canada, USA",6.6,"2,977"
tt2325989,Teen Beach Movie,movie,Not Rated,2013,110 min,"Family, Fantasy, Musical","Ross Lynch, Maia Mitchell, Gracie Gillam, Garrett Clayton",English,USA,5.9,"8,886"
tt3764966,Teen Beach 2,movie,TV-G,2015,104 min,"Family, Fantasy, Musical","Ross Lynch, Maia Mitchell, Gracie Gillam, Garrett Clayton",English,USA,6.1,"3,331"
tt6878820,Z-O-M-B-I-E-S,movie,TV-G,2018,94 min,"Family, Musical, Romance","Milo Manheim, Meg Donnelly, Trevor Tordjman, Kylee Russell",English,USA,6.3,"2,993"
tt11199552,Family Sundays,series,N/A,2019,N/A,"Family, Reality-TV",Amber Kemp Gerstel,English,USA,6.1,9
tt1376699,Den Brother,movie,Not Rated,2010,89 min,"Family, Romance, Sport","Hutch Dano, Genevieve Hannelius, Vicki Lewis, Kelsey Asbille",English,USA,5.4,"1,666"
tt1479534,Skyrunners,movie,TV-PG,2009,92 min,"Family, Sci-Fi","Kelly Blatz, Joey Pollari, Linda Kash, Conrad Coates",English,USA,5.0,"1,022"
tt0393596,Pixel Perfect,movie,TV-G,2004,85 min,"Family, Sci-Fi, Comedy, Fantasy, Music","Raviv Ullman, Leah Pipes, Spencer Redford, Chad 'Chato' Alger","English, German",USA,5.7,"3,085"
tt0817307,The Sandlot: Heading Home,movie,PG,2007,96 min,"Family, Sport","Danny Nucci, Luke Perry, Keanu Pires, Sarah Deakins",English,"USA, Canada",5.0,"1,746"
tt0253550,Ready to Run,movie,TV-G,2000,96 min,"Family, Sport","Krystle Po, Jason Dohring, Lillian Hurst, Jon Brazier",English,"USA, New Zealand",5.3,282
tt9782756,Apollo: Missions to the Moon,movie,Not Rated,2019,94 min,History,"Buzz Aldrin, Bill Anders, Neil Armstrong, Frank Borman",English,USA,7.7,130
tt6141006,Drain the Ocean: WWII,movie,TV-PG,2016,44 min,History,"Russell Boulter, James Delgado, Herbert Weatherwax, Scott Pawlowski",English,USA,7.2,49
tt12076020,A Celebration of the Music from Coco,movie,N/A,2020,N/A,Music,"Benjamin Bratt, Eva Longoria",English,USA,7.6,35
tt6897772,The Little Mermaid Live!,movie,TV-PG,2019,83 min,Musical,"Auli'i Cravalho, Shaggy, Graham Phillips, Amber Riley",English,USA,5.5,645
tt6346162,Disney's Newsies: The Broadway Musical!,movie,PG,2017,149 min,Musical,"Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger",English,USA,8.5,"1,703"
tt7759016,Encore!,series,TV-PG,2019,N/A,"Musical, Reality-TV","Kristen Bell, Matt Fowler, Adam Wachter",English,USA,7.2,235
tt10219416,Be Our Chef,series,N/A,2020,N/A,N/A,Angela Kinsey,N/A,N/A,N/A,N/A
tt10225108,Shop Class,series,N/A,2020,N/A,N/A,"Justin Long, Daron Yacoubian",N/A,N/A,6.3,16
tt7217020,Sharks of Lost Island,movie,N/A,2013,N/A,N/A,N/A,English,USA,N/A,N/A
tt9236264,Paris to Pittsburgh,movie,N/A,2018,N/A,N/A,Rachel Brosnahan,English,USA,5.9,9
tt10719984,Expedition Amelia,movie,N/A,2019,N/A,N/A,"Robert Ballard, Fredrik T. Hiebert",N/A,USA,6.9,10
tt7642482,Holiday Magic,episode,N/A,2017,63 min,N/A,"Stephen Boss, Allison Holker",N/A,N/A,N/A,N/A
tt11151654,"Dr. T, Lone Star Vet",series,N/A,2019,N/A,Reality-TV,"Chris Payne Gilbert, Lauren Thielen",English,USA,8.9,17
tt2191567,Wicked Tuna,series,TV-14,2012,60 min,Reality-TV,David C. Marciano,English,USA,6.6,677
tt8693362,Bug Juice: My Adventures at Camp,series,N/A,2018,22 min,Reality-TV,"Jackson Rozells, Juliet Embry, Scarlett Embry",English,USA,7.3,23
tt10981266,Dog: Impossible,series,N/A,2019,N/A,Reality-TV,Matt Beisner,N/A,USA,N/A,N/A
tt3593456,"Dr. Oakley, Yukon Vet",series,N/A,2014,N/A,Reality-TV,"Michelle Oakley, Zac Fine",English,USA,8.1,323
tt8879238,Secrets of the Zoo,series,N/A,2018,44 min,Reality-TV,Mocean Melvin,N/A,N/A,8.2,76
tt8053430,Rocky Mountain Animal Rescue,movie,N/A,2018,N/A,Reality-TV,N/A,English,USA,7.8,5
tt6974848,Disney's Fairy Tale Weddings,series,N/A,2017,63 min,Reality-TV,"Stephen Boss, Allison Holker",English,USA,7.2,47
tt7775248,Decorating Disney: Holiday Magic,movie,N/A,2017,42 min,Reality-TV,"Whoopi Goldberg, Paul-Dean Martin",English,USA,7.0,40
tt0087291,Frankenweenie,movie,PG,1984,29 min,"Short, Comedy, Drama, Sci-Fi","Shelley Duvall, Daniel Stern, Barret Oliver, Joseph Maher",English,USA,7.3,"10,736"
tt4555736,Muppet Moments,series,N/A,2015,N/A,"Short, Family","Bill Barretta, Dave Goelz, Eric Jacobson, Steve Whitmire",English,USA,8.8,6
tt8884364,Under the Sea: A Descendants Story,movie,N/A,2018,10 min,"Short, Fantasy","Malika Bayerwaltes, Dove Cameron, Anna Cathcart, Thomas Doherty","English, German",N/A,6.1,181
